campaign_id,channel_social_media,channel_tv,channel_radio,channel_print,channel_email,channel_community,age_group,income_bracket,education,geographic_region,vaccination_completed,health_screening,behavior_change,cost_per_contact,campaign_year,conversion
42467,1,0,1,0,0,0,45-54,25-50k,Bachelors,West,0,0,0,12.500113338395506,2024,0
42468,1,1,0,0,1,1,45-54,<25k,Bachelors,Northeast,0,0,0,5.27094794740711,2023,0
42469,1,0,0,0,0,1,35-44,>100k,Bachelors,South,0,0,0,13.024502510274832,2023,1
42470,0,0,1,0,0,0,45-54,<25k,Bachelors,Northeast,0,0,0,12.262569221181566,2024,0
42471,0,0,1,1,1,0,45-54,50-75k,Graduate,West,0,0,0,10.53943636901706,2024,0
42472,0,1,0,0,0,0,25-34,<25k,High School,West,0,0,0,2.5239605212423917,2024,0
42473,1,0,1,0,1,0,25-34,>100k,High School,Midwest,0,0,0,8.316370394715495,2024,0
42474,0,1,0,0,1,0,65+,50-75k,High School,West,0,0,1,14.657517500305733,2024,0
42475,0,1,0,0,0,0,25-34,<25k,Some College,Northeast,1,0,0,14.348001112303587,2023,0
42476,0,0,0,0,0,0,25-34,25-50k,Bachelors,South,0,0,0,9.525196288936423,2024,0
42477,0,1,0,1,0,0,18-24,50-75k,Graduate,Northeast,0,0,0,12.606099179805232,2023,0
42478,0,1,0,0,0,0,18-24,50-75k,Some College,South,1,0,0,7.463570502101219,2024,0
42479,0,0,0,0,0,0,25-34,<25k,High School,Northeast,0,0,0,14.849170371688196,2024,0
42480,0,1,0,0,0,0,55-64,50-75k,Graduate,Midwest,1,1,1,11.2772430816855,2023,0
42481,1,0,0,0,0,0,55-64,75-100k,Some College,Northeast,0,0,0,12.997229798081312,2024,0
42482,1,1,0,0,0,1,65+,25-50k,Some College,Northeast,0,1,1,4.421471632765592,2024,0
42483,1,0,0,0,0,1,65+,<25k,Bachelors,South,0,0,0,5.438167992834542,2023,1
42484,0,1,1,0,0,1,35-44,50-75k,Some College,South,0,1,0,3.128087043419219,2023,1
42485,1,0,0,0,0,0,55-64,<25k,High School,Northeast,0,0,1,4.73108625511001,2023,0
42486,1,0,0,1,0,0,65+,75-100k,High School,Midwest,0,0,1,6.718900189246511,2024,0
42487,1,0,0,1,1,0,18-24,>100k,Some College,West,0,0,0,5.931669950072491,2024,0
42488,0,0,0,1,0,1,35-44,<25k,Some College,Northeast,0,0,0,4.842198868133309,2024,0
42489,1,0,0,0,1,0,45-54,<25k,Bachelors,West,0,0,0,3.058455433605416,2024,0
42490,0,1,0,0,0,0,35-44,<25k,Bachelors,West,0,0,0,13.698752589921035,2023,0
42491,0,0,1,1,0,1,45-54,50-75k,Graduate,South,0,0,1,5.547892956939231,2023,0
42492,0,0,1,0,1,1,65+,75-100k,High School,Midwest,0,0,0,6.065830632216771,2023,0
42493,1,0,0,0,0,0,65+,75-100k,Graduate,West,0,0,0,13.120921493525595,2023,0
42494,1,0,0,1,0,0,65+,25-50k,Bachelors,Midwest,0,0,0,11.527387290827711,2023,0
42495,0,1,0,0,1,0,25-34,>100k,Graduate,Northeast,0,0,0,8.17395624000296,2024,0
42496,1,1,0,0,1,0,35-44,<25k,High School,Midwest,0,0,0,5.595754648152625,2023,1
42497,0,0,0,0,1,0,55-64,>100k,Graduate,Northeast,0,0,1,12.153065739869064,2024,0
42498,0,0,0,0,1,1,45-54,75-100k,Graduate,Northeast,0,0,0,8.199996626299441,2023,0
42499,0,0,0,0,0,1,18-24,25-50k,Graduate,West,0,1,0,6.051955628240842,2023,0
42500,0,0,0,1,0,1,55-64,75-100k,High School,West,0,0,0,4.155599882213268,2023,0
42501,0,1,1,1,0,0,25-34,50-75k,Bachelors,West,0,0,0,7.485740602862894,2024,0
42502,0,0,0,0,0,0,45-54,<25k,Bachelors,South,0,0,0,9.214748312441628,2023,0
42503,1,0,0,0,1,0,65+,75-100k,Graduate,Northeast,1,0,0,13.095054727167899,2023,0
42504,1,0,0,0,0,0,35-44,<25k,Bachelors,Midwest,0,0,1,13.233472332442508,2024,0
42505,0,1,1,0,0,0,35-44,25-50k,High School,South,0,0,0,9.760690268716061,2023,0
42506,1,1,1,0,0,0,18-24,75-100k,Bachelors,South,0,0,1,6.1555934196476345,2023,0
42507,0,1,0,1,1,1,25-34,<25k,Bachelors,Northeast,0,0,0,11.35546227293843,2024,1
42508,0,1,0,0,1,1,55-64,25-50k,High School,South,0,0,0,14.722706387924973,2023,0
42509,0,0,0,1,0,1,65+,50-75k,Graduate,West,0,0,0,5.7875308527985645,2024,0
42510,0,1,1,1,0,0,35-44,50-75k,High School,Midwest,0,0,1,5.749768936809068,2024,0
42511,0,0,0,0,0,0,55-64,25-50k,Some College,Midwest,0,0,0,14.813804341275858,2023,0
42512,0,0,0,0,1,1,25-34,75-100k,Some College,West,0,0,1,7.459296050216045,2024,0
42513,0,1,0,0,0,0,45-54,>100k,Bachelors,South,0,0,0,8.668521756768337,2024,0
42514,1,0,1,0,0,0,25-34,50-75k,Some College,West,0,1,0,5.306632618733726,2023,0
42515,1,1,0,1,0,1,25-34,<25k,High School,Midwest,0,0,1,3.9279810767496652,2024,0
42516,1,1,1,0,1,0,45-54,75-100k,Bachelors,Northeast,0,1,0,7.566601839339768,2023,0
42517,1,1,0,0,0,0,65+,75-100k,Some College,South,1,0,0,11.832293658408803,2023,0
42518,0,1,0,0,1,0,25-34,50-75k,Some College,Midwest,0,0,0,8.745855112304493,2024,0
42519,1,0,0,0,0,1,25-34,>100k,Some College,South,0,0,1,10.680849708418615,2024,0
42520,0,1,0,1,0,0,45-54,<25k,Graduate,West,0,0,0,2.7944097190205373,2023,0
42521,1,1,1,0,1,0,18-24,50-75k,Graduate,South,0,0,0,12.685497910886204,2023,0
42522,1,0,0,1,1,0,45-54,>100k,Bachelors,South,0,0,1,3.8507882700868876,2024,0
42523,0,0,0,1,0,0,65+,25-50k,Bachelors,South,1,0,1,9.210467413963663,2024,0
42524,0,0,0,0,1,0,18-24,25-50k,Some College,West,0,0,1,13.423623414945746,2024,0
42525,0,0,1,1,0,1,55-64,50-75k,Graduate,Northeast,1,1,1,5.572913471897097,2023,0
42526,0,1,1,1,1,0,65+,75-100k,Bachelors,Midwest,0,0,0,4.4934876910424055,2024,0
42527,1,0,1,0,0,0,25-34,>100k,Graduate,West,0,0,0,12.902184187269157,2023,1
42528,1,0,0,0,0,0,55-64,<25k,High School,Northeast,0,0,1,2.6241868230926606,2023,0
42529,0,0,0,0,1,1,45-54,50-75k,Some College,Midwest,0,0,0,14.453613970516683,2023,0
42530,0,1,1,0,0,1,18-24,>100k,Some College,South,0,0,0,11.973659932577707,2023,0
42531,0,0,0,1,1,0,45-54,50-75k,Bachelors,South,0,0,0,7.53025367143947,2023,1
42532,1,1,0,0,1,0,45-54,50-75k,High School,West,0,0,0,13.808766713115604,2023,0
42533,1,1,0,0,0,0,65+,<25k,Some College,Northeast,0,1,0,14.75490465026751,2023,0
42534,1,1,0,0,0,0,45-54,<25k,High School,Northeast,0,0,0,10.19480338580723,2023,0
42535,1,0,0,0,0,0,55-64,>100k,Some College,Midwest,0,0,0,14.455223335744916,2023,0
42536,1,1,0,0,1,0,35-44,<25k,Graduate,Midwest,0,0,0,4.314601419563444,2023,0
42537,0,0,0,1,0,0,55-64,<25k,Bachelors,South,0,0,0,11.628029172421055,2024,0
42538,1,1,0,0,0,0,25-34,75-100k,High School,West,0,0,0,7.889275776665777,2023,0
42539,0,0,1,0,1,0,55-64,>100k,High School,Northeast,0,0,0,2.8712599639579746,2023,0
42540,0,0,1,0,1,0,65+,75-100k,Graduate,West,0,0,0,6.288020499896461,2024,0
42541,0,1,1,1,0,1,18-24,>100k,Bachelors,Northeast,0,0,0,11.415379712925578,2023,1
42542,1,0,1,0,0,0,55-64,25-50k,Bachelors,Midwest,0,0,0,12.049816002732342,2023,0
42543,0,0,1,0,0,0,45-54,<25k,Some College,West,0,0,0,5.13732469119517,2023,0
42544,1,0,1,1,1,1,55-64,75-100k,Bachelors,South,0,1,0,8.869502513511387,2024,0
42545,1,0,0,0,0,0,45-54,75-100k,Some College,Northeast,1,0,0,13.12213727074092,2023,0
42546,1,1,0,0,0,0,65+,75-100k,Some College,Northeast,0,0,0,7.323304289905519,2023,0
42547,1,1,1,0,1,0,65+,>100k,Bachelors,Midwest,0,0,1,13.225097691942636,2024,1
42548,0,1,0,0,0,1,25-34,<25k,Graduate,Midwest,0,0,0,9.62616342666809,2023,0
42549,0,1,1,0,1,0,55-64,25-50k,High School,Northeast,0,0,0,14.718024575933285,2023,0
42550,0,1,0,0,0,1,18-24,75-100k,Bachelors,West,0,0,0,6.346210268382172,2023,0
42551,0,1,0,0,1,1,25-34,25-50k,Bachelors,Northeast,0,0,0,10.229063040738371,2023,1
42552,1,0,0,0,1,1,25-34,50-75k,High School,Northeast,0,0,0,9.659734017399707,2023,0
42553,1,0,0,0,0,0,45-54,25-50k,Graduate,Midwest,0,0,1,13.27692863537784,2024,0
42554,0,1,1,1,1,0,18-24,25-50k,Bachelors,South,0,0,0,11.586190499395542,2024,1
42555,1,1,1,0,0,0,65+,<25k,High School,West,0,0,0,12.395860363451895,2023,1
42556,1,1,0,0,1,0,25-34,50-75k,Some College,Northeast,0,0,0,11.478587898254595,2023,1
42557,1,0,0,1,0,0,45-54,<25k,High School,Northeast,0,1,1,5.160445038259724,2024,0
42558,0,1,0,1,0,0,55-64,<25k,Some College,South,0,0,1,3.4950862721946563,2024,0
42559,1,0,1,0,0,0,25-34,50-75k,Some College,South,0,0,0,11.120521034861733,2023,0
42560,0,0,1,0,1,0,45-54,50-75k,Graduate,Northeast,0,0,1,13.591516914622426,2023,1
42561,0,0,1,0,0,0,55-64,25-50k,Bachelors,Northeast,0,0,0,7.275203803393969,2024,0
42562,0,0,0,1,0,0,35-44,<25k,High School,Northeast,0,1,0,14.372253744109697,2023,0
42563,0,0,0,0,1,0,55-64,>100k,Some College,West,0,0,0,11.398363866615197,2023,0
42564,0,0,0,0,0,0,35-44,75-100k,Some College,West,0,0,0,8.125992114566706,2024,0
42565,0,1,0,0,0,0,18-24,50-75k,Bachelors,Midwest,0,0,0,7.390372068182967,2023,0
42566,1,1,0,1,0,0,25-34,50-75k,Some College,South,0,1,0,6.281253102129837,2024,1
42567,1,0,1,0,1,0,65+,25-50k,Bachelors,Midwest,0,0,1,13.832001515916742,2024,0
42568,1,0,1,0,1,0,65+,>100k,High School,Midwest,0,0,1,7.051706919615145,2023,1
42569,0,0,0,0,1,0,65+,50-75k,High School,Northeast,1,0,0,5.812360353265479,2023,0
42570,1,0,0,0,0,0,35-44,50-75k,Some College,Northeast,0,0,1,11.912061001868048,2023,0
42571,1,1,1,1,0,0,45-54,75-100k,High School,Northeast,0,1,0,13.305342327619249,2023,1
42572,0,0,1,1,0,0,45-54,75-100k,Bachelors,West,0,0,1,11.82944960969189,2024,1
42573,1,1,1,1,0,0,35-44,50-75k,Bachelors,Midwest,1,0,1,6.904298088487748,2024,1
42574,1,0,1,0,0,0,65+,25-50k,Graduate,South,0,0,0,12.929732996110443,2023,1
42575,0,0,0,0,1,1,35-44,<25k,Some College,South,0,0,0,7.684521169186178,2023,0
42576,1,1,0,1,0,0,65+,>100k,Bachelors,Midwest,0,1,0,2.5961772261250506,2023,0
42577,1,1,0,0,0,0,25-34,25-50k,Some College,Northeast,0,0,0,3.589658254142503,2024,0
42578,1,0,0,1,1,0,45-54,75-100k,Graduate,South,0,0,0,14.528695536494483,2024,0
42579,1,0,0,0,1,0,65+,50-75k,Bachelors,West,0,1,0,3.046496171825396,2024,0
42580,1,0,0,0,0,0,55-64,75-100k,Some College,South,0,0,1,12.201470476676167,2024,0
42581,1,0,0,0,0,1,25-34,75-100k,High School,Midwest,0,0,0,13.698353921910686,2023,0
42582,1,0,1,0,1,0,55-64,<25k,Some College,Northeast,0,0,0,10.649986790693877,2024,0
42583,1,0,0,1,0,0,65+,75-100k,Graduate,South,0,0,0,4.247405154248528,2023,0
42584,1,1,0,1,1,0,55-64,25-50k,Some College,South,0,0,0,7.305196137663274,2024,0
42585,1,0,0,0,1,1,45-54,75-100k,Some College,West,0,0,1,11.625947935532489,2024,0
42586,0,1,1,0,1,0,65+,75-100k,Bachelors,West,0,0,0,10.128650681514014,2024,0
42587,1,1,0,0,1,0,35-44,25-50k,Bachelors,Northeast,0,0,1,11.309637626859812,2023,1
42588,0,1,0,0,0,0,65+,>100k,Bachelors,South,0,0,0,12.35836307510078,2024,0
42589,1,0,0,1,0,0,55-64,50-75k,Graduate,South,0,0,0,9.352562443918558,2024,0
42590,0,0,0,0,0,0,25-34,50-75k,High School,Midwest,0,1,1,13.624199625158868,2024,0
42591,0,0,0,0,0,1,55-64,<25k,Bachelors,South,0,0,0,10.157254265766486,2023,0
42592,0,1,0,0,0,0,25-34,<25k,High School,Northeast,0,0,0,7.930633154246323,2023,0
42593,1,0,1,0,0,1,35-44,>100k,Graduate,West,0,0,0,14.17558047820511,2024,0
42594,1,1,1,0,1,0,45-54,25-50k,Bachelors,Northeast,1,0,1,11.299123771615264,2023,1
42595,0,0,0,0,0,0,55-64,25-50k,Some College,Northeast,0,1,0,3.298864493088243,2023,0
42596,1,0,0,0,1,1,65+,>100k,Bachelors,Midwest,1,0,0,6.190373000728164,2023,1
42597,1,0,0,0,0,1,18-24,50-75k,High School,West,0,0,0,3.0057761624188166,2023,0
42598,0,1,1,0,0,1,65+,<25k,Bachelors,West,0,0,0,7.840390161882828,2024,0
42599,1,1,0,0,1,1,35-44,>100k,Graduate,West,1,0,0,4.411782472754246,2023,0
42600,0,1,0,1,1,0,18-24,75-100k,Bachelors,West,0,1,0,10.05544345475154,2023,0
42601,1,0,0,1,0,1,55-64,>100k,High School,West,0,1,0,7.870042750797328,2024,1
42602,0,1,0,1,0,0,45-54,50-75k,Graduate,Northeast,0,0,1,5.540837392853149,2023,0
42603,1,0,0,0,1,1,55-64,>100k,High School,Midwest,0,0,0,2.727511215578201,2023,0
42604,0,0,0,0,0,0,55-64,25-50k,High School,South,0,0,0,4.642307285114059,2023,0
42605,0,0,0,0,0,0,18-24,50-75k,High School,South,0,0,0,5.881627150408683,2023,0
42606,0,0,0,0,0,1,18-24,>100k,High School,Midwest,0,0,1,3.235758443004586,2023,0
42607,0,0,0,0,1,0,65+,75-100k,Some College,West,0,0,0,12.956299946813909,2024,0
42608,1,1,0,1,0,0,35-44,75-100k,Bachelors,West,0,0,0,12.746753021865079,2024,0
42609,0,0,1,0,1,0,65+,50-75k,Some College,South,0,0,0,7.81892125409446,2024,1
42610,0,0,1,0,0,0,65+,>100k,High School,South,0,0,0,14.736165825067033,2023,0
42611,1,0,0,0,0,1,18-24,25-50k,Some College,West,0,0,0,6.746411334198285,2023,0
42612,1,1,0,0,0,1,55-64,<25k,Some College,West,1,0,0,13.303282389329748,2023,0
42613,1,0,1,1,0,0,25-34,25-50k,High School,Northeast,0,0,0,5.314770232581852,2024,0
42614,1,0,0,0,0,1,18-24,>100k,Bachelors,West,0,0,1,6.828083324407118,2023,0
42615,1,0,0,1,0,0,65+,25-50k,High School,Midwest,0,0,0,8.662909385796006,2024,0
42616,1,0,0,0,1,0,25-34,>100k,High School,West,0,0,0,10.44842484621768,2023,1
42617,0,0,0,0,0,1,35-44,>100k,Graduate,Northeast,0,1,0,13.48200167411319,2023,0
42618,0,0,0,0,1,0,35-44,25-50k,Graduate,West,0,0,0,9.724043366396309,2023,0
42619,0,0,0,0,0,0,35-44,<25k,High School,West,0,1,0,5.9390144048457625,2024,0
42620,0,1,1,0,0,0,55-64,>100k,Some College,Northeast,0,0,0,12.619612259814122,2024,0
42621,1,1,0,0,1,0,55-64,25-50k,High School,West,0,0,0,9.258573227123284,2024,1
42622,1,0,0,0,1,0,55-64,>100k,Bachelors,Northeast,0,1,0,8.877634922074286,2023,1
42623,0,1,0,0,1,0,65+,>100k,High School,South,0,1,0,3.269134477287796,2024,0
42624,0,1,0,0,0,0,55-64,50-75k,Some College,South,0,0,1,7.388626299157776,2023,0
42625,1,0,0,1,0,0,55-64,75-100k,Some College,South,0,0,0,2.6177467595600654,2024,0
42626,1,0,0,0,0,0,65+,50-75k,Graduate,Northeast,0,0,1,6.13354792718385,2024,0
42627,0,1,1,0,0,1,18-24,50-75k,Bachelors,South,1,0,0,11.651386184581781,2023,0
42628,0,1,0,0,0,0,55-64,>100k,Graduate,Midwest,0,0,0,9.112269961443838,2023,0
42629,1,1,0,0,1,1,65+,50-75k,High School,Midwest,1,1,0,10.807887105957224,2024,1
42630,1,0,0,0,0,0,55-64,75-100k,Graduate,Midwest,0,1,1,5.38092242063322,2023,0
42631,0,1,0,0,1,0,55-64,>100k,Graduate,Midwest,0,1,0,12.38362853521566,2023,1
42632,0,0,0,0,0,0,55-64,50-75k,High School,West,0,0,1,11.014200892023027,2024,0
42633,1,1,1,0,0,1,35-44,<25k,High School,South,0,1,1,10.209893312045008,2024,1
42634,1,0,0,0,0,0,35-44,25-50k,Some College,South,0,0,0,3.4185908101428066,2024,0
42635,0,1,0,0,1,1,25-34,>100k,Bachelors,Northeast,0,0,0,11.155322873505481,2023,0
42636,1,1,0,0,0,0,25-34,25-50k,Some College,West,0,0,0,10.076088161446819,2024,0
42637,0,1,0,1,0,1,25-34,25-50k,Bachelors,South,0,0,0,9.89758713447899,2023,0
42638,1,0,0,0,0,1,65+,25-50k,Graduate,Midwest,0,1,0,8.497129263986496,2024,0
42639,1,0,0,0,0,0,55-64,25-50k,Graduate,South,0,0,0,5.599247022588382,2023,1
42640,0,0,1,0,0,0,45-54,>100k,High School,West,0,0,1,7.296475484363685,2023,0
42641,0,0,1,1,0,0,45-54,>100k,High School,West,0,0,0,10.729399814807808,2024,0
42642,0,1,0,0,1,0,25-34,<25k,Bachelors,Midwest,0,1,0,9.451755348742747,2024,0
42643,1,0,1,0,0,0,45-54,50-75k,High School,Midwest,0,0,0,10.710418725817057,2024,0
42644,0,0,0,0,1,1,55-64,<25k,Bachelors,Northeast,0,1,1,2.5358499351617287,2024,0
42645,1,0,0,0,1,0,18-24,75-100k,High School,West,0,0,0,11.24876705300943,2023,1
42646,1,0,1,1,0,0,18-24,>100k,High School,Midwest,0,0,1,12.12208778203318,2023,0
42647,1,1,1,0,0,0,65+,75-100k,Bachelors,South,0,0,1,13.266803871827147,2023,0
42648,1,0,0,0,1,1,55-64,>100k,Bachelors,Northeast,1,0,0,6.026879163857295,2023,0
42649,1,0,0,0,1,0,55-64,<25k,Some College,Midwest,0,1,0,7.369193734050994,2023,0
42650,1,0,0,0,1,0,25-34,50-75k,Bachelors,Midwest,0,0,0,14.362444979037946,2024,0
42651,1,0,0,0,1,0,55-64,75-100k,Graduate,Northeast,0,0,0,13.457919025432117,2024,0
42652,1,0,0,0,0,0,25-34,<25k,Some College,West,1,0,1,9.694796276169033,2023,0
42653,0,1,0,0,0,1,35-44,50-75k,Graduate,Northeast,0,0,0,11.289374660835719,2023,0
42654,1,1,0,0,0,0,18-24,75-100k,Graduate,Northeast,0,0,1,4.1338057621814475,2023,0
42655,0,1,0,0,0,0,18-24,75-100k,Some College,West,0,1,0,4.4407403434361425,2024,0
42656,1,0,0,0,1,1,25-34,<25k,Graduate,West,0,0,0,11.597552184966,2023,1
42657,1,0,0,0,0,0,35-44,>100k,Some College,Midwest,0,0,1,7.90049019277829,2023,0
42658,0,0,0,0,0,0,45-54,75-100k,Bachelors,Midwest,0,0,1,6.935676103452453,2023,0
42659,0,0,0,1,1,0,35-44,>100k,Graduate,South,0,0,0,13.332339165811216,2023,0
42660,0,1,0,1,0,1,35-44,75-100k,Some College,West,0,0,0,12.943489375517828,2023,0
42661,0,0,1,0,1,0,65+,<25k,High School,Midwest,0,0,1,8.871328529516408,2023,0
42662,1,0,0,0,1,1,25-34,50-75k,Some College,Midwest,0,0,0,13.427225271374654,2024,1
42663,1,0,1,0,1,1,25-34,75-100k,Some College,West,0,0,0,9.7277429813476,2023,0
42664,0,0,0,0,1,0,18-24,25-50k,Graduate,Northeast,0,0,1,2.61639440889033,2024,0
42665,0,0,0,0,0,1,35-44,75-100k,High School,West,0,0,0,10.493993810372965,2024,0
42666,1,1,0,0,0,1,25-34,>100k,High School,West,0,0,0,12.599957667818256,2023,0
42667,0,1,0,0,1,0,18-24,<25k,Bachelors,Midwest,0,0,0,8.262491657852912,2024,0
42668,1,1,1,1,0,1,55-64,75-100k,Some College,South,0,0,0,6.762092914711549,2023,1
42669,0,0,0,0,1,1,18-24,25-50k,High School,West,0,0,0,6.184958921739098,2023,0
42670,1,0,1,0,0,1,25-34,>100k,Graduate,Midwest,0,0,0,12.701289143549882,2024,0
42671,0,0,0,0,0,0,55-64,>100k,Bachelors,Midwest,0,1,0,14.652935996433666,2023,0
42672,0,0,0,0,0,0,25-34,75-100k,Bachelors,West,0,0,0,12.537853622956627,2023,0
42673,0,0,0,0,0,1,45-54,>100k,High School,South,0,0,1,6.820858471463445,2024,0
42674,1,0,1,0,0,1,25-34,25-50k,Some College,Northeast,0,0,1,13.230260790784747,2024,0
42675,0,0,0,0,0,0,25-34,75-100k,Bachelors,West,0,0,1,5.700364477364339,2023,0
42676,1,1,1,1,1,1,18-24,50-75k,Bachelors,West,0,0,1,7.015028887415521,2023,1
42677,0,0,0,0,0,0,45-54,<25k,Bachelors,Northeast,0,0,0,12.12761486892527,2024,0
42678,0,1,1,1,1,0,65+,75-100k,Graduate,Northeast,0,0,0,4.964171422701601,2024,0
42679,0,0,0,0,0,0,35-44,<25k,High School,West,0,0,0,12.872397541027143,2023,0
42680,0,1,1,0,1,1,18-24,75-100k,Graduate,South,0,1,0,13.415338899462617,2024,0
42681,0,0,1,0,1,0,25-34,25-50k,Bachelors,Midwest,0,0,0,9.146261379419482,2023,0
42682,0,0,0,0,0,1,65+,>100k,Some College,West,0,0,1,9.689282664968287,2023,0
42683,1,1,1,0,0,0,65+,75-100k,Graduate,Northeast,0,0,1,10.33694451412626,2024,0
42684,1,1,0,0,0,1,35-44,50-75k,Graduate,West,0,0,0,4.1962843455239085,2024,1
42685,1,1,0,1,0,0,35-44,25-50k,Some College,South,0,0,0,8.561012538363151,2024,1
42686,0,1,0,1,0,1,55-64,75-100k,Graduate,Midwest,0,0,0,4.935758184175011,2024,0
42687,0,0,0,0,0,0,45-54,50-75k,High School,West,0,1,0,13.09748385289925,2023,0
42688,0,1,0,0,1,0,65+,25-50k,Graduate,South,1,0,0,11.344594351744336,2024,1
42689,0,0,1,0,1,0,35-44,50-75k,Some College,Midwest,0,0,0,10.396584326711046,2024,1
42690,0,0,0,0,0,0,55-64,>100k,Graduate,West,0,0,0,6.402277916310408,2024,0
42691,0,0,0,0,1,0,25-34,75-100k,Some College,South,0,0,0,11.967398087912814,2023,0
42692,0,0,0,1,0,1,45-54,>100k,Bachelors,South,0,1,1,7.896620464097079,2024,0
42693,0,0,0,1,0,0,25-34,<25k,High School,Northeast,1,0,1,13.444954352862347,2023,0
42694,0,1,0,0,0,0,45-54,50-75k,Graduate,Northeast,1,0,0,4.963083149952511,2023,0
42695,0,0,1,0,0,0,45-54,>100k,Graduate,Northeast,0,0,0,11.973789681852388,2023,0
42696,0,0,0,0,0,0,35-44,>100k,Graduate,Midwest,0,0,0,4.397842387324388,2024,0
42697,1,1,1,0,0,0,45-54,50-75k,Bachelors,South,0,0,0,8.34146890264037,2024,0
42698,0,0,1,0,0,0,55-64,75-100k,Some College,West,0,1,0,14.556115754985871,2024,0
42699,0,1,0,1,1,1,25-34,25-50k,Bachelors,Midwest,0,0,0,9.11095455442565,2023,1
42700,0,0,1,1,0,1,65+,<25k,High School,South,0,0,0,11.627913682692238,2024,0
42701,0,0,0,0,1,0,18-24,>100k,Some College,West,0,0,0,7.6596512726956085,2023,0
42702,1,1,0,0,0,0,35-44,>100k,Bachelors,West,0,0,0,4.906820144705872,2023,1
42703,0,0,1,0,0,1,55-64,50-75k,Bachelors,South,0,0,1,3.741093620290938,2023,0
42704,0,0,0,1,1,0,18-24,>100k,Bachelors,Midwest,1,0,0,7.210931794824876,2023,0
42705,1,0,0,1,0,1,35-44,25-50k,Graduate,South,0,0,0,7.656360430570389,2024,0
42706,1,1,1,0,0,1,25-34,25-50k,Some College,Northeast,0,0,0,14.0016467819241,2024,0
42707,1,0,0,1,0,1,65+,75-100k,High School,West,1,0,0,10.696611024242651,2024,0
42708,1,0,1,0,0,1,18-24,<25k,Bachelors,West,0,0,1,14.464533538107831,2024,0
42709,0,0,0,0,1,0,55-64,>100k,High School,West,0,0,0,4.637470834851933,2024,1
42710,0,1,0,1,0,0,65+,25-50k,High School,West,0,0,0,5.445046561917524,2024,0
42711,1,0,1,0,0,1,18-24,<25k,Bachelors,Midwest,0,0,0,10.69048469617774,2023,0
42712,1,1,0,0,0,0,55-64,25-50k,Graduate,Midwest,0,0,1,11.372918677146915,2023,0
42713,1,0,0,0,0,0,18-24,50-75k,Bachelors,Midwest,0,0,0,7.839846083828894,2024,0
42714,0,0,1,0,1,1,35-44,50-75k,Some College,West,0,0,0,9.91463645370438,2023,0
42715,0,1,0,0,0,1,25-34,>100k,High School,South,0,0,0,10.046234231026965,2023,0
42716,1,1,0,1,0,1,65+,75-100k,Bachelors,Midwest,1,0,1,4.443874807071132,2024,1
42717,0,1,0,0,0,0,25-34,50-75k,Graduate,West,1,0,0,5.423036479048335,2024,1
42718,0,0,1,0,0,0,25-34,75-100k,Graduate,South,0,0,0,4.770950200098971,2024,0
42719,1,0,0,0,0,1,65+,75-100k,Some College,Midwest,0,1,0,12.717275385958956,2023,0
42720,0,1,0,0,0,0,25-34,50-75k,Bachelors,West,0,1,0,14.506135131874329,2024,0
42721,1,1,1,0,1,0,65+,75-100k,High School,Midwest,0,0,0,12.508092546056426,2023,1
42722,1,0,0,0,1,1,18-24,<25k,High School,South,0,1,0,4.090467803595185,2024,0
42723,0,0,0,0,1,1,35-44,<25k,Graduate,Midwest,0,0,0,3.234456531916125,2024,0
42724,1,0,0,0,0,0,25-34,25-50k,Some College,Midwest,0,0,0,4.390532076861341,2023,1
42725,1,0,0,0,1,0,65+,50-75k,Bachelors,Midwest,0,0,0,8.806664545778318,2023,0
42726,0,1,0,0,0,1,18-24,<25k,Bachelors,Midwest,0,0,0,12.119115446050941,2023,1
42727,0,0,1,0,0,1,45-54,<25k,Some College,Midwest,0,1,1,7.101525322756253,2024,0
42728,0,0,0,0,0,1,45-54,<25k,Some College,Midwest,0,1,0,11.617460692541226,2023,0
42729,1,1,0,0,0,0,35-44,50-75k,Some College,Midwest,0,1,0,9.398453257055941,2023,0
42730,0,1,1,0,1,0,65+,75-100k,Bachelors,Midwest,0,0,0,5.499139328109527,2024,0
42731,0,1,1,1,0,1,45-54,>100k,Some College,South,0,0,0,6.819452765264721,2023,0
42732,0,0,0,0,1,1,65+,>100k,Graduate,South,0,0,0,2.608591620524305,2024,0
42733,0,1,0,0,0,1,55-64,75-100k,High School,South,0,1,0,11.920948796201152,2023,0
42734,0,0,0,0,0,0,45-54,75-100k,Some College,West,0,0,0,13.075614983351072,2024,0
42735,0,1,0,0,1,0,35-44,>100k,Graduate,South,0,0,1,5.873466228722312,2023,0
42736,0,1,0,0,1,0,35-44,<25k,High School,Midwest,0,0,0,8.200210772943903,2023,0
42737,1,0,0,0,1,1,25-34,25-50k,Some College,Northeast,0,1,1,11.719314269544528,2023,1
42738,1,0,0,0,1,0,65+,25-50k,Bachelors,South,0,0,1,9.861726715877673,2023,0
42739,1,1,0,0,1,0,55-64,<25k,Some College,Northeast,1,0,0,13.051203181297208,2024,0
42740,0,0,0,0,0,1,35-44,75-100k,Bachelors,Northeast,0,0,0,11.867527759613958,2023,0
42741,1,0,0,0,1,0,65+,<25k,High School,Northeast,0,0,0,8.939254304777572,2023,0
